gene1	gene2	rho	p.value	FDR	limited
1281	Sppl2b	Snhg11	0.164049185447532	0.0181999818000182	0.0915113838984522	FALSE
1282	Slc30a3	Camk1g	0.163943484095035	0.0182599817400183	0.0917414527203257	FALSE
1283	Sppl2b	Slc3a2	0.163867983128966	0.0183079816920183	0.0919109197804286	FALSE
1284	C1qb	Faah	-0.164525527906187	0.0183299816700183	0.0919496977699284	FALSE
1285	Miat	Clip3	-0.164397862636288	0.0184299815700184	0.0923359216500923	FALSE
1286	Col6a1	Slc3a2	0.163689526300075	0.0184359815640184	0.0923359216500923	FALSE
1287	Fcho1	Clip3	-0.164380016953399	0.0184499815500185	0.0923359216500923	FALSE
1288	Cyb561	Clip3	0.163516560450535	0.0185679814320186	0.092854323294745	FALSE
1289	BC005764	Nptx2	-0.164187832676132	0.0185939814060186	0.0929122065447368	FALSE
1290	Nr4a1	Necab3	0.163379285966773	0.0187099812900187	0.0934193716969074	FALSE
1291	Meg3	Mc4r	0.163324376173268	0.0187559812440188	0.0935765106062934	FALSE
1292	Adora1	Dnajc5	0.163206320117232	0.0188519811480189	0.0939826707232116	FALSE
1293	Col6a1	Nptx2	0.163026490543504	0.018981981018019	0.0945575713357001	FALSE
1294	Nr4a1	Ptgds	-0.163579706713066	0.0190939809060191	0.095041986874551	FALSE
1295	Cyb561	Plekhb2	0.162765669024356	0.0191899808100192	0.0954460744380954	FALSE
1296	Cplx1	Ncald	0.162702522761825	0.0192359807640192	0.0956010432878456	FALSE
1297	Robo3	Cck	0.162635258264782	0.0192979807020193	0.0958010952620789	FALSE
1298	Ephb6	Ttr	-0.163268093634926	0.0193059806940193	0.0958010952620789	FALSE
1299	Sparcl1	Snhg11	-0.163229656779472	0.0193339806660193	0.0958661812700774	FALSE
1300	Rgs11	Adora1	-0.163199456393044	0.0193519806480194	0.0958816210414559	FALSE
1301	Ttr	Mc4r	-0.163058063674769	0.0194459805540194	0.0962732980387696	FALSE
1302	Nptx1	Tmem145	0.162141070123238	0.0196959803040197	0.0974361053288716	FALSE
1303	Igfbp4	Gap43	0.162051841708793	0.0197699802300198	0.0977271240687316	FALSE
1304	Mfsd10	Eif4h	-0.162581721216115	0.0198139801860198	0.0978695140936761	FALSE
1305	Sppl2b	Ptpn5	0.161889857817953	0.0199059800940199	0.0982485960042776	FALSE
1306	Pcp4	Trim46	-0.162357963807582	0.01995798004202	0.0984235067792476	FALSE
1307	Cyr61	Eif4h	-0.162345609104044	0.01997198002802	0.0984235067792476	FALSE
1308	Fos	5031439G07Rik	0.161758074313542	0.02000597999402	0.09842428172839	FALSE
1309	Aldoc	Chst1	-0.162297563034727	0.02001597998402	0.09842428172839	FALSE
1310	3110035E14Rik	Eif4h	0.16174160137549	0.02001797998202	0.09842428172839	FALSE
1311	Ctsz	Trim46	-0.162233044027359	0.0200619799380201	0.0985653796954899	FALSE
1312	Sirt7	Fam131a	-0.162154797571614	0.0201179798820201	0.0987651741006796	FALSE
1313	Cplx1	Leng8	-0.162109496991973	0.0201499798500201	0.0988469308560394	FALSE
1314	Gaa	Aamp	0.161527453180821	0.0201919798080202	0.0989775813877154	FALSE
1315	Enpp2	Camk1g	0.161508234753095	0.0202079797920202	0.0989806827683667	FALSE
1316	3110035E14Rik	Napb	0.161403906145435	0.0202899797100203	0.0993068079880248	FALSE
1317	Robo3	Tubb4a	-0.161882994093765	0.0203339796660203	0.0994004620562906	FALSE
1318	Nrsn1	Gadd45g	-0.161876130369577	0.0203399796600203	0.0994004620562906	FALSE
1319	Dusp1	Ptgds	-0.161840439003799	0.0203619796380204	0.099432532864662	FALSE
1320	Igfbp4	Plekhb2	0.16108405659827	0.0205919794080206	0.1004794995205	FALSE
1321	Fos	Snap47	0.161038756018628	0.0206399793600206	0.100571096100613	FALSE
1322	Slc30a3	Crip2	0.161029146804765	0.0206419793580206	0.100571096100613	FALSE
1323	Aldoc	Fam131a	-0.16137233301417	0.0207099792900207	0.100826135001529	FALSE
1324	Flna	Slc3a2	0.160879517617464	0.0207739792260208	0.101061329452266	FALSE
1325	Gaa	Ncald	0.16066811491247	0.0209339790660209	0.101762837105087	FALSE
1326	Mfsd10	Tmem145	0.160626932567342	0.020971979028021	0.101870676409867	FALSE
1327	Cckbr	Gadd45g	0.160587122967051	0.021005978994021	0.101958937980776	FALSE
1328	Serinc2	Ncdn	-0.160966000542234	0.0210579789420211	0.102134369251173	FALSE
1329	Gaa	Camk1g	0.160326301447903	0.0212079787920212	0.102784493152301	FALSE
1330	Slc30a3	Ctsz	-0.160754597837241	0.0212359787640212	0.102784900971673	FALSE
1331	BC005764	Adam11	0.160290610082124	0.0212399787600212	0.102784900971673	FALSE
1332	Gaa	Gap43	0.160226091074756	0.0212899787100213	0.102949514167603	FALSE
1333	Igfbp4	Crip2	0.160106662273883	0.0213939786060214	0.103374805852501	FALSE
1334	Gaa	Nefl	0.160065479928755	0.0214319785680214	0.103480790072433	FALSE
1335	Ranbp3	Gap43	-0.160474557890366	0.0214779785220215	0.103625213228719	FALSE
1336	Lrrtm1	Pim3	0.159959778576258	0.0215059784940215	0.103682640329336	FALSE
1337	Robo3	Clip3	-0.160333165172091	0.0215679784320216	0.103903776425319	FALSE
1338	Ap1b1	Faah	0.159793676450905	0.0216799783200217	0.104365276800642	FALSE
1339	Miat	Mc4r	0.159708566270973	0.0217639782360218	0.104691399416144	FALSE
1340	Cpne6	Faah	0.159403816917021	0.021967978032022	0.105593840674816	FALSE
1341	Sprn	Ranbp3	0.159362634571892	0.022019977980022	0.105753242979991	FALSE
1342	Limk2	Gdf5	0.159348907123516	0.022033977966022	0.105753242979991	FALSE
1343	Adam11	Mlc1	-0.159719548229674	0.0220839779160221	0.105871736507446	FALSE
1344	Cpne9	Snap47	-0.159711311760648	0.0220939779060221	0.105871736507446	FALSE
1345	Calb1	Rgs11	-0.159689347843246	0.0221079778920221	0.105871736507446	FALSE
1346	Cyr61	Nrsn1	-0.15967012941552	0.0221259778740221	0.105879215071751	FALSE
1347	Lrrtm1	Sparcl1	-0.159604237663314	0.0221799778200222	0.106047040837232	FALSE
1348	Limk2	Nefl	-0.159579528256237	0.0221939778060222	0.106047040837232	FALSE
1349	Bmp1	Fezf2	-0.159523245717894	0.0222299777700222	0.106109405001706	FALSE
1350	Ccl4	Faah	-0.159516381993706	0.0222399777600222	0.106109405001706	FALSE
1351	Igfbp4	Ephb6	0.158993366210572	0.0222899777100223	0.106269242361402	FALSE
1352	Ap1b1	Sirt7	-0.159324197716439	0.0223839776160224	0.106638461408876	FALSE
1353	Flna	Trim46	0.158750390374313	0.0225139774860225	0.107137412803503	FALSE
1354	Tollip	Ndn	0.158735290181099	0.0225219774780225	0.107137412803503	FALSE
1355	Pcp4	Il1a	0.158503296303541	0.0227439772560227	0.108109891890108	FALSE
1356	Nptx2	Adora1	0.158478586896464	0.0227599772400228	0.108109891890108	FALSE
1357	Nr4a1	Calb1	0.158423677102959	0.0228139771860228	0.108286534307423	FALSE
1358	Ap1b1	Crip2	0.158390731226856	0.0228379771620228	0.108320626583644	FALSE
1359	Cyb561	Lrrtm1	0.158344057902377	0.0228859771140229	0.108468416917897	FALSE
1360	Robo3	Fcho1	0.158287775364035	0.0229279770720229	0.108587573765367	FALSE
1361	Slc30a3	Ptpn5	0.158239729294718	0.022961977038023	0.108668695152025	FALSE
1362	Cyb561	Ndn	0.15820952890829	0.022993977006023	0.108740239277382	FALSE
1363	Slc30a3	Foxp2	-0.1584579957239	0.0231239768760231	0.109274787276937	FALSE
1364	Limk2	Leng8	0.157880070147261	0.0233019766980233	0.11000178889931	FALSE
1365	Nptx1	Mbp	0.157870460933398	0.0233119766880233	0.11000178889931	FALSE
1366	Dusp1	Tubb4a	0.157800450946679	0.0233759766240234	0.110189521119916	FALSE
1367	BC005764	Fcho1	0.157793587222491	0.0233859766140234	0.110189521119916	FALSE
1368	Calb1	Flna	-0.158177955777025	0.0234179765820234	0.11025963974036	FALSE
1369	Galnt9	Slc3a2	0.157705731552883	0.0234679765320235	0.110414343931894	FALSE
1370	Dnajc5	Rasl11b	0.157679649400968	0.0234859765140235	0.110418375713011	FALSE
1371	Faah	Tmem145	0.157480601399513	0.0236519763480237	0.111046109070509	FALSE
1372	Pcp4	Adora1	0.157472364930488	0.0236539763460237	0.111046109070509	FALSE
1373	Galnt9	Leng8	-0.157851242505671	0.0237139762860237	0.111246701571944	FALSE
1374	Nr4a1	Rasl11b	0.157359799853803	0.0237419762580237	0.1112969935065	FALSE
1375	Flna	Fcho1	0.157300771825785	0.0237979762020238	0.111478374339807	FALSE
1376	Gaa	Eif4h	0.15719369772845	0.0239119760880239	0.111930986906222	FALSE
1377	5031439G07Rik	Cck	-0.157561593344933	0.023991976008024	0.112038774275491	FALSE
1378	3110035E14Rik	Ctsz	0.157103096569167	0.023997976002024	0.112038774275491	FALSE
1379	Col6a1	Ephb6	0.157082505396603	0.024021975978024	0.112038774275491	FALSE
1380	Rnf187	Ptgds	0.157082505396603	0.024021975978024	0.112038774275491	FALSE
1381	Rab26	Miat	0.157081132651765	0.024021975978024	0.112038774275491	FALSE
1382	Bmp1	Clip3	-0.15733234495705	0.0242079757920242	0.11282458182086	FALSE
1383	Malat1	Trim46	0.156828547601643	0.0242479757520242	0.112929292710621	FALSE
1384	Cnih3	Sprn	0.156801092704891	0.0242679757320243	0.112940774342463	FALSE
1385	Sparcl1	Cplx1	0.156751673890736	0.0243159756840243	0.113082454426571	FALSE
1386	Sez6	Atg9a	0.156467515709349	0.0245659754340246	0.114162660729114	FALSE
1387	Sirt7	Pim3	0.156407114936493	0.0246419753580246	0.114433282826991	FALSE
1388	Plekhb2	Nefl	0.156372796315553	0.0246659753340247	0.114462209745283	FALSE
1389	Necab3	Syt6	0.156278076921757	0.0247559752440248	0.114797146541946	FALSE
1390	Ap1b1	Dnajc5	0.155939008946864	0.0250919749080251	0.116271518260856	FALSE
1391	Adora1	Rnf187	0.155836053084043	0.0251659748340252	0.116530585122902	FALSE
1392	Rasl11b	Clip3	0.155775652311188	0.0252239747760252	0.11671524535372	FALSE
1393	Nr4a1	Dnajc5	-0.156212185169551	0.0252819747180253	0.116899640458579	FALSE
1394	Cpne6	Nefl	-0.156098247348029	0.0253539746460254	0.117148458174354	FALSE
1395	Meg3	Mlc1	-0.156037846575173	0.0254219745780254	0.1173774184392	FALSE
1396	5031439G07Rik	Eng	0.155517576281715	0.0254399745600254	0.1173774184392	FALSE
1397	Galnt9	Chgb	0.155459920998535	0.0254979745020255	0.117560811573047	FALSE
1398	Gap43	Adam11	-0.15591292679495	0.0255639744360256	0.11776106737117	FALSE
1399	Lamp5	Fxyd6	-0.155908808560437	0.0255779744220256	0.11776106737117	FALSE
1400	Nptx2	Malat1	0.155216945162276	0.0257139742860257	0.118216580784846	FALSE
1401	Nptx1	Mfsd10	0.155201844969062	0.0257239742760257	0.118216580784846	FALSE
1402	Sprn	Cck	0.155190863010361	0.0257319742680257	0.118216580784846	FALSE
1403	Calb1	Meg3	-0.15566445997934	0.0258099741900258	0.118490408950788	FALSE
1404	Sez6	Napb	0.155068688719812	0.0258519741480259	0.118598693367119	FALSE
1405	Ndn	Sez6	0.15481610366969	0.0260679739320261	0.119504498289096	FALSE
1406	5031439G07Rik	Mlc1	-0.155363828859901	0.0260879739120261	0.11951112373212	FALSE
1407	Adam11	Ncdn	-0.155335001218311	0.0261239738760261	0.119590984886627	FALSE
1408	Tubb4a	Adam11	-0.15524302731419	0.0262459737540262	0.120064145560854	FALSE
1409	Tubb4a	Rn45s	-0.155108498320104	0.0263639736360264	0.120518349318414	FALSE
1410	Gadd45g	Ncdn	-0.155048097547248	0.0264399735600264	0.120780049432717	FALSE
1411	Robo3	Cyb561	-0.154979460305367	0.0265279734720265	0.121092503553389	FALSE
1412	Dkk3	Ncdn	-0.154958869132803	0.0265459734540265	0.121092503553389	FALSE
1413	Necab3	Nefl	0.154319170038471	0.0265699734300266	0.12111254366822	FALSE
1414	Cck	Frmd8	0.154306815334933	0.0265879734120266	0.12111254366822	FALSE
1415	Cst3	Ranbp3	-0.154794139752288	0.0266899733100267	0.121491249533485	FALSE
1416	Calb1	Ap1b1	-0.154750211917484	0.0267299732700267	0.121587399599041	FALSE
1417	Fos	Cck	-0.154555282150542	0.0268759731240269	0.122165238455792	FALSE
1418	Sez6	Leng8	0.153981474808416	0.026951973048027	0.12242430070687	FALSE
1419	Dusp1	Tmem145	-0.154342506700711	0.027049972950027	0.122782858189658	FALSE
1420	Pigq	Trim46	0.153759090144722	0.0271659728340272	0.123222557059133	FALSE
1421	Aamp	Tmem145	-0.15418738653406	0.0272079727920272	0.123326215871532	FALSE
1422	Pcp4	Robo3	-0.154147576933769	0.0272519727480273	0.123438787953617	FALSE
1423	Arc	Miat	-0.154114631057666	0.0272939727060273	0.123542149121238	FALSE
1424	Nptx2	Serinc2	0.15348865941171	0.0274639725360275	0.124224330831849	FALSE
1425	5031439G07Rik	Chst1	0.153351384927948	0.0275739724260276	0.124634355365645	FALSE
1426	Malat1	Serinc2	0.153300593368956	0.0276339723660276	0.124817963541083	FALSE
1427	Pcp4	Cck	-0.153709671330567	0.0277099722900277	0.125073532950293	FALSE
1428	Fezf2	Chgb	0.153214110444186	0.0277419722580277	0.125130282432743	FALSE
1429	Cpne9	Cck	0.153127627519416	0.0278359721640278	0.12546640777362	FALSE
1430	Gaa	Adam11	0.153027417146269	0.0279379720620279	0.125777165627447	FALSE
1431	Pcp4	Fos	0.153020553422081	0.0279439720560279	0.125777165627447	FALSE
1432	Bmp1	Il1a	0.152957407159551	0.028003971996028	0.125925244626046	FALSE
1433	Lrrtm1	Snhg11	-0.153426885894017	0.028015971984028	0.125925244626046	FALSE
1434	Bmp1	Sppl2b	0.152901124621208	0.0280859719140281	0.125928361910415	FALSE
1435	Col6a1	Dkk3	0.15288876991767	0.0281039718960281	0.125928361910415	FALSE
1436	Malat1	Rasl11b	-0.153312948072495	0.0281159718840281	0.125928361910415	FALSE
1437	Hpcal4	Gap43	0.152879160703806	0.0281239718760281	0.125928361910415	FALSE
1438	Nr4a1	Rn45s	-0.153295102389606	0.0281299718700281	0.125928361910415	FALSE
1439	Apoe	Mc4r	-0.153289611410255	0.0281339718660281	0.125928361910415	FALSE
1440	Cyb561	Cck	0.15277895033066	0.0282379717620282	0.126306094527239	FALSE
1441	Cplx1	Aamp	0.152713058578454	0.0283179716820283	0.126576027483653	FALSE
1442	Flna	Rn45s	0.152682858192026	0.0283499716500283	0.126616373383627	FALSE
1443	Calb1	Eif4h	0.152641675846898	0.0283839716160284	0.126616373383627	FALSE
1444	Aldoc	Mbp	0.152637557612385	0.0283859716140284	0.126616373383627	FALSE
1445	Nptx1	Tubb4a	0.152579902329205	0.0284599715400285	0.12680650389889	FALSE
1446	Cpne6	Gaa	0.152574411349854	0.0284679715320285	0.12680650389889	FALSE
1447	Enpp2	Necab3	0.152511265087324	0.0285239714760285	0.12696814117284	FALSE
1448	Dusp1	Ncald	0.152493419404435	0.0285459714540285	0.126978316391849	FALSE
1449	Hpcal4	Chgb	0.1523863453071	0.0286299713700286	0.127264075634475	FALSE
1450	5031439G07Rik	Malat1	0.152170824367594	0.0288359711640288	0.128091372598283	FALSE
1451	Cpne6	Fam131a	0.152114541829251	0.0289179710820289	0.128323045230674	FALSE
1452	Gadd45g	Meg3	0.152104932615388	0.0289279710720289	0.128323045230674	FALSE
1453	Ap1b1	Ranbp3	0.151846856585915	0.0291799708200292	0.129351818342607	FALSE
1454	Cnih3	Cpne6	-0.152087086932499	0.0293359706640293	0.129953911311563	FALSE
1455	Cnih3	Ncald	0.151649181329297	0.0294199705800294	0.130191236567005	FALSE
1456	Cnih3	Malat1	-0.151980012835164	0.0294299705700294	0.130191236567005	FALSE
1457	Dkk3	Fezf2	0.151612117218682	0.0294559705440295	0.130197246087881	FALSE
1458	Hpcal4	Pim3	0.151573680363228	0.0294899705100295	0.130197246087881	FALSE
1459	Cckbr	Tollip	0.151570934873553	0.0294919705080295	0.130197246087881	FALSE
1460	Bmp1	Fxyd6	-0.151785083068222	0.0296039703960296	0.130602173507416	FALSE
1461	Chgb	Crip2	-0.151738409743743	0.0296399703600296	0.130668960240131	FALSE
1462	Slc30a3	Mc4r	0.151407578237876	0.0296679703320297	0.130668960240131	FALSE
1463	Sez6	Mlc1	-0.15169997288829	0.0296799703200297	0.130668960240131	FALSE
1464	Bmp1	Nefl	-0.151656045053486	0.0297339702660297	0.130817283117143	FALSE
1465	Robo3	Sez6	-0.151421305686252	0.03000396999603	0.131915065354559	FALSE
1466	Eif4h	Serinc2	-0.151376005106611	0.0300519699480301	0.132035974376031	FALSE
1467	Robo3	Snhg11	0.150961436165649	0.0301839698160302	0.132525528006169	FALSE
1468	Hpcal4	Slc3a2	-0.151207157491583	0.0302359697640302	0.13266340684613	FALSE
1469	Cnih3	Ncdn	0.150869462261528	0.0302839697160303	0.132783559524133	FALSE
1470	Tollip	Ephb6	0.150798079529972	0.0303479696520303	0.132973654781447	FALSE
1471	Arc	Gaa	-0.151065764773308	0.0304039695960304	0.133122612294903	FALSE
1472	Cpne6	Rasl11b	-0.151013600469479	0.0304399695600304	0.133122612294903	FALSE
1473	Pcp4	Snap47	0.150695123667151	0.0304439695560304	0.133122612294903	FALSE
1474	Bmp1	Adam11	0.150648450342671	0.0304839695160305	0.133207087959805	FALSE
1475	Ptpn5	Ncdn	0.150557849183388	0.0305839694160306	0.13349788276228	FALSE
1476	Lrrtm1	Rasl11b	0.1505509854592	0.0305919694080306	0.13349788276228	FALSE
1477	Cpne9	Mbp	0.150483720962157	0.0306659693340307	0.133730202085641	FALSE
1478	Nr4a1	Cnih3	-0.150759642674519	0.0307179692820307	0.133866332980758	FALSE
1479	2900011O08Rik	Cck	0.150327228050668	0.0308239691760308	0.134237447912654	FALSE
1480	Chst1	Rn45s	-0.15063197740462	0.0308739691260309	0.134317113488423	FALSE
1481	Nptx2	Nrsn1	0.150242117870735	0.0308839691160309	0.134317113488423	FALSE
1482	Fxyd6	Fos	0.150202308270444	0.0309179690820309	0.134374250241134	FALSE
1483	Ranbp3	Il1a	-0.150546867224687	0.030981969018031	0.134479612151116	FALSE
1484	Adam11	Syt6	-0.150544121735012	0.030983969016031	0.134479612151116	FALSE
1485	Rnf187	Crip2	0.150091115938597	0.031019968980031	0.134545198788135	FALSE
1486	Bmp1	5031439G07Rik	0.150052679083144	0.0310659689340311	0.134654041658206	FALSE
1487	Mbp	Clip3	0.149916777344219	0.0312419687580312	0.135325837774364	FALSE
1488	Robo3	Trim46	0.149791857563996	0.0314119685880314	0.135970759190531	FALSE
1489	Robo3	5031439G07Rik	0.149763029922406	0.0314339685660314	0.135974608148965	FALSE
1490	Bin2	Mlc1	0.149666937783772	0.0315359684640315	0.136324277098542	FALSE
1491	Sprn	Rn45s	-0.149952468709997	0.0316119683880316	0.136561159213489	FALSE
1492	Trim46	Snap47	-0.149816566971073	0.0317559682440318	0.137091281139282	FALSE
1493	Pcp4	Cst3	0.149208441008006	0.032043967956032	0.138197200038094	FALSE
1494	Dnajc5	Nefl	0.149183731600929	0.0320579679420321	0.138197200038094	FALSE
1495	Fam163b	Mfsd10	-0.149551627217412	0.0320939679060321	0.138197200038094	FALSE
1496	Sprn	Ptgds	0.149138431021288	0.0320979679020321	0.138197200038094	FALSE
1497	Mbp	Cst3	0.149104112400347	0.0321339678660321	0.138259777571886	FALSE
1498	Rgs11	Plekhb2	-0.149308651381153	0.0323719676280324	0.139166710733223	FALSE
1499	Plekhb2	Ptgds	0.148891336950516	0.0323879676120324	0.139166710733223	FALSE
1500	Cpne9	Nefl	-0.149237268649597	0.0324539675460325	0.139351881953045	FALSE
1501	Sparcl1	Akna	-0.149219422966708	0.0324799675200325	0.139351881953045	FALSE
1502	Tollip	Fezf2	0.148810345005096	0.0324959675040325	0.139351881953045	FALSE
1503	Fos	Slc3a2	0.148454804092152	0.0329039670960329	0.141007619471422	FALSE
1504	Miat	Eif4h	-0.148832308922498	0.032955967044033	0.141094136646727	FALSE
1505	Rasl11b	Atg9a	0.148406758022836	0.032967967032033	0.141094136646727	FALSE
1506	5031439G07Rik	Nfatc1	-0.148778771873831	0.033003966996033	0.141154416614508	FALSE
1507	Napb	Ttr	-0.148692288949061	0.0331079668920331	0.141505251991762	FALSE
1508	Csdc2	Necab3	0.148266738049398	0.0331759668240332	0.141701858298142	FALSE
1509	Slc30a3	Fcho1	0.148222810214594	0.0332279667720332	0.141744513884625	FALSE
1510	Cyb561	Ncdn	0.148221437469757	0.0332299667700332	0.141744513884625	FALSE
1511	3110035E14Rik	Ap1b1	0.148165154931414	0.0333039666960333	0.141897814451392	FALSE
1512	Ccl4	Nefl	-0.148527559568546	0.0333099666900333	0.141897814451392	FALSE
1513	Sprn	Snhg11	-0.1484273491954	0.0334539665460335	0.142417051237939	FALSE
1514	Slc30a3	Sez6	-0.148408130767673	0.0334799665200335	0.142433596007619	FALSE
1515	Galnt9	2900011O08Rik	0.147964734185121	0.0335599664400336	0.14267969890446	FALSE
1516	Arc	BC005764	-0.148303802160014	0.0335959664040336	0.142738535361728	FALSE
1517	Enpp2	Ptgds	0.147856287342949	0.0336539663460337	0.142890703516679	FALSE
1518	Arc	Dkk3	0.147668221300195	0.0338959661040339	0.143823397678579	FALSE
1519	Crip2	Mc4r	0.147459564084877	0.0341219658780341	0.144657685717068	FALSE
1520	Plekhb2	Chgb	0.147447209381338	0.0341479658520341	0.144657685717068	FALSE
1521	Mbp	Rasl11b	0.147433481932962	0.0341599658400342	0.144657685717068	FALSE
1522	3110035E14Rik	Ptgds	0.147217960993455	0.0344059655940344	0.145463330914622	FALSE
1523	Dusp1	Sirt7	0.147208351779592	0.0344159655840344	0.145463330914622	FALSE
1524	Cyb561	Gaa	0.147202860800242	0.0344179655820344	0.145463330914622	FALSE
1525	Fos	Ap1b1	0.147121868854822	0.0345239654760345	0.145815646971238	FALSE
1526	Lamp5	Adora1	-0.147539183285459	0.0345779654220346	0.145877748031879	FALSE
1527	Nptx1	Rab26	0.147079313764856	0.0345839654160346	0.145877748031879	FALSE
1528	Nptx1	Camk1g	-0.147480155257441	0.0346499653500347	0.146060488756265	FALSE
1529	Nptx1	Adora1	0.14682261048022	0.034957965042035	0.14726242827714	FALSE
1530	Leng8	Ptpn5	0.146760836962527	0.035013964986035	0.147322477106001	FALSE
1531	Sirt7	Slc3a2	0.146758091472852	0.035017964982035	0.147322477106001	FALSE
1532	5031439G07Rik	Plekhb2	-0.147135596303198	0.0350539649460351	0.147377668549224	FALSE
1533	Miat	Bin2	-0.147055977102616	0.0351479648520351	0.147668694025117	FALSE
1534	Dnajc5	Ptgds	0.146634544437466	0.0351779648220352	0.147668694025117	FALSE
1535	Aldoc	Rn45s	0.146622189733928	0.0351919648080352	0.147668694025117	FALSE
1536	Flna	Fezf2	0.146549434257534	0.0352799647200353	0.147941570808429	FALSE
1537	Cnih3	Tollip	0.146523352105619	0.0353039646960353	0.147945892392429	FALSE
1538	Col6a1	Cyr61	0.146343522531891	0.0354959645040355	0.148590666224149	FALSE
1539	Aldoc	Nptx2	0.146335286062865	0.0355039644960355	0.148590666224149	FALSE
1540	Fam163b	Ndn	0.146324304104164	0.0355299644700355	0.148602922825649	FALSE
1541	Enpp2	Slc3a2	-0.146745736769314	0.0355539644460356	0.14860680402136	FALSE
1542	Pcp4	Miat	-0.14664415365133	0.0356619643380357	0.148910431400449	FALSE
